,home_team,home_score,pitcher_home,hitter_home,away_team,away_score,pitcher_away,hitter_away
310,KT,2,류희운,"이대형, 김동욱, 오태곤, 정현, 심우준, 이해창, 하준호, 유한준, 오정복",SK,8,윤희상,"조용호, 김강민, 최정, 김동엽, 박정권, 김성현, 로맥, 이재원, 박승욱"
311,LG,5,소사,"박용택, 양석환, 김재율, 김용의, 백창수, 채은성, 손주인, 이천웅, 오지환",NEXEN,2,조상우,"윤석민, 고종욱, 김하성, 김웅빈, 김민성, 서건창, 대니돈, 이정후, 박동원"
312,NC,8,이재학,"이종욱, 김성욱, 스크럭스, 손시헌, 지석훈, 박민우, 모창민, 김태군, 권희동",KIA,7,양현종,"이명기, 나지완, 버나디나, 최형우, 김선빈, 최원준, 안치홍, 김민식, 고장혁"
313,SAMSUNG,13,우규민,"배영섭, 구자욱, 박해민, 조동찬, 김헌곤, 김상수, 강한울, 나성용, 이지영",LOTTE,2,애디튼,"손아섭, 김상호, 번즈, 이우민, 전준우, 이대호, 정훈, 김사훈, 김대륙"
314,HANHWA,6,윤규진,"정근우, 장민석, 김태균, 로사리오, 이성열, 송광민, 하주석, 차일목, 양성우",DOOSAN,8,유희관,"박건우, 김재환, 최주환, 양의지, 허경민, 김재호, 민병헌, 에반스, 오재일"
315,KT,4,고영표,"오정복, 정현, 이대형, 박경수, 장성우, 심우준, 이해창, 유한준, 오태곤",SK,10,다이아몬드,"정진기, 조용호, 최정, 한동민, 로맥, 나주환, 박정권, 이홍구, 김성현"
316,LG,6,허프,"김용의, 안익훈, 채은성, 박용택, 양석환, 오지환, 김재율, 조윤준, 손주인",NEXEN,1,한현희,"서건창, 김웅빈, 채태인, 허정협, 김민성, 박동원, 고종욱, 김하성, 이정후"
317,SAMSUNG,5,백정현,"구자욱, 배영섭, 박해민, 이승엽, 김헌곤, 김상수, 강한울, 조동찬, 이지영",KIA,1,김진우,"버나디나, 김선빈, 안치홍, 최형우, 나지완, 김주형, 이명기, 서동욱, 김민식"
318,LOTTE,8,김원중,"전준우, 손아섭, 박헌도, 이대호, 최준석, 강민호, 김동한, 번즈, 정훈",KT,11,김사율,"이대형, 장성우, 심우준, 박기혁, 박경수, 유한준, 이진영, 오정복, 김동욱"
319,LG,1,임찬규,"김용의, 백창수, 양석환, 채은성, 오지환, 박용택, 정상호, 최재원, 김재율",NC,4,구창모,"스크럭스, 모창민, 김성욱, 권희동, 박민우, 박석민, 지석훈, 김태군, 이종욱"
320,NEXEN,4,최원태,"고종욱, 윤석민, 김하성, 김웅빈, 이정후, 서건창, 허정협, 김민성, 대니돈",DOOSAN,15,니퍼트,"양의지, 에반스, 허경민, 박건우, 오재원, 국해성, 김재호, 최주환, 김재환"
321,HANHWA,5,장민재,"정근우, 송광민, 김태균, 양성우, 장민석, 이성열, 하주석, 로사리오, 차일목",SK,4,문승원,"김강민, 한동민, 로맥, 김동엽, 나주환, 이재원, 김성현, 조용호, 최정"
322,SAMSUNG,6,최지광,"박해민, 배영섭, 강한울, 구자욱, 조동찬, 김상수, 러프, 이지영, 김헌곤",KIA,5,팻딘,"버나디나, 이명기, 나지완, 안치홍, 김선빈, 김민식, 최형우, 서동욱, 김주형"
323,LOTTE,1,박진형,"손아섭, 박헌도, 최준석, 정훈, 전준우, 이대호, 강민호, 김동한, 신본기",KT,10,피어밴드,"이대형, 오태곤, 심우준, 오정복, 유한준, 김동욱, 박경수, 장성우, 박기혁"
324,LG,3,차우찬,"박용택, 오지환, 채은성, 김재율, 김용의, 이천웅, 양석환, 정상호, 손주인",NC,4,해커,"이종욱, 스크럭스, 박민우, 박석민, 모창민, 권희동, 김성욱, 지석훈, 김태군"
325,NEXEN,8,신재영,"이정후, 채태인, 김하성, 허정협, 김민성, 박동원, 고종욱, 서건창, 윤석민",DOOSAN,5,박치국,"김재호, 최주환, 민병헌, 국해성, 박건우, 김재환, 오재원, 박세혁, 오재일"
326,HANHWA,2,배영수,"정근우, 장민석, 송광민, 로사리오, 이성열, 하주석, 차일목, 김태균, 양성우",SK,5,박종훈,"김강민, 나주환, 김동엽, 이홍구, 김성현, 최정, 로맥, 박정권, 한동민"
327,SAMSUNG,3,윤성환,"박해민, 조동찬, 김상수, 강한울, 배영섭, 구자욱, 러프, 정병곤, 이지영",KIA,13,정용운,"버나디나, 이명기, 김선빈, 서동욱, 나지완, 안치홍, 최원준, 김민식, 신종길"
328,LOTTE,14,송승준,"이대호, 전준우, 강민호, 신본기, 최준석, 손아섭, 정훈, 이우민, 김동한",KT,8,주권,"김동욱, 이대형, 박경수, 유한준, 심우준, 장성우, 오태곤, 오정복, 박기혁"
329,LG,5,류제국,"이천웅, 양석환, 오지환, 채은성, 김재율, 손주인, 조윤준, 김용의, 안익훈",NC,6,이재학,"모창민, 스크럭스, 이종욱, 박민우, 권희동, 박석민, 김성욱, 지석훈, 김태군"
330,NEXEN,1,브리검,"김민성, 고종욱, 서건창, 윤석민, 이택근, 김하성, 허정협, 주효상, 유재신",DOOSAN,6,함덕주,"민병헌, 에반스, 양의지, 최주환, 김재환, 박건우, 김재호, 오재원, 국해성"
331,HANHWA,4,이태양,"정근우, 양성우, 송광민, 김태균, 로사리오, 이성열, 하주석, 이동훈, 차일목",SK,7,켈리,"나주환, 한동민, 최정, 로맥, 이재원, 김성현, 김동엽, 박승욱, 조용호"
332,DOOSAN,10,장원준,"오재일, 김재호, 민병헌, 에반스, 최주환, 양의지, 박건우, 오재원, 류지혁",SAMSUNG,12,레나도,"박해민, 이승엽, 김상수, 이지영, 구자욱, 러프, 김정혁, 조동찬, 배영섭"
333,SK,6,윤희상,"조용호, 이재원, 최정, 로맥, 한동민, 김동엽, 나주환, 김강민, 김성현",NEXEN,5,김성민,"이정후, 윤석민, 채태인, 김하성, 김민성, 서건창, 허정협, 고종욱, 박동원"
334,NC,4,이형범,"이종욱, 박민우, 스크럭스, 박석민, 지석훈, 이호준, 김준완, 김성욱, 김태군",LOTTE,5,박세웅,"최준석, 전준우, 강민호, 손아섭, 이대호, 김동한, 이우민, 신본기, 정훈"
335,KIA,7,임기영,"버나디나, 안치홍, 이명기, 나지완, 김선빈, 김민식, 서동욱, 최원준, 최형우",HANHWA,0,윤규진,"장민석, 송광민, 김태균, 로사리오, 이성열, 정근우, 양성우, 하주석, 허도환"
336,KT,7,로치,"박경수, 김동욱, 심우준, 이대형, 오정복, 이진영, 유한준, 이해창, 박기혁",LG,11,임찬규,"박용택, 양석환, 채은성, 김재율, 이천웅, 김용의, 오지환, 정상호, 손주인"
337,NC,12,최금강,"김준완, 이상호, 손시헌, 김태군, 모창민, 스크럭스, 권희동, 박석민, 김성욱",LOTTE,4,레일리,"손아섭, 정훈, 최준석, 전준우, 이대호, 강민호, 이우민, 황진수, 김동한"
338,DOOSAN,9,유희관,"정진호, 에반스, 오재원, 민병헌, 김재환, 양의지, 김재호, 최주환, 오재일",SAMSUNG,7,우규민,"박해민, 러프, 배영섭, 조동찬, 이승엽, 김정혁, 이지영, 구자욱, 정병곤"
339,SK,2,다이아몬드,"최정, 한동민, 조용호, 로맥, 박정권, 이재원, 노수광, 박승욱, 김동엽",NEXEN,6,한현희,"이정후, 윤석민, 김웅빈, 채태인, 김하성, 김민성, 박동원, 허정협, 이택근"
340,KIA,8,헥터,"버나디나, 이명기, 나지완, 최형우, 안치홍, 서동욱, 고장혁, 김민식, 김주형",HANHWA,4,장민재,"하주석, 김태균, 김경언, 장민석, 정근우, 송광민, 이성열, 김회성, 차일목"
341,KT,4,고영표,"이대형, 박경수, 오정복, 유한준, 심우준, 박기혁, 김동욱, 장성우, 남태혁",LG,5,허프,"안익훈, 박용택, 양석환, 오지환, 조윤준, 김재율, 이천웅, 채은성, 강승호"
342,NC,16,구창모,"김준완, 이상호, 모창민, 스크럭스, 권희동, 손시헌, 김성욱, 김태군, 박석민",LOTTE,0,애디튼,"김동한, 손아섭, 최준석, 이대호, 전준우, 김사훈, 박헌도, 정훈, 신본기"
343,DOOSAN,4,니퍼트,"에반스, 오재일, 정진호, 김재환, 양의지, 민병헌, 오재원, 김재호, 최주환",SAMSUNG,3,안성무,"강한울, 러프, 이승엽, 김정혁, 김상수, 박해민, 구자욱, 박한이, 권정웅"
344,SK,2,문승원,"김강민, 한동민, 로맥, 조용호, 최정, 김동엽, 박정권, 이재원, 박승욱",NEXEN,6,최원태,"이정후, 윤석민, 김하성, 김웅빈, 김민성, 허정협, 고종욱, 박동원, 채태인"
345,NC,6,해커,"이종욱, 모창민, 스크럭스, 권희동, 김성욱, 박석민, 박민우, 손시헌, 김태군",KT,5,피어밴드,"박경수, 유한준, 김동욱, 장성우, 심우준, 박기혁, 이대형, 하준호, 남태혁"
346,LOTTE,0,김원중,"손아섭, 최준석, 이대호, 전준우, 김동한, 박헌도, 황진수, 김대륙, 김사훈",DOOSAN,4,함덕주,"민병헌, 정진호, 김재환, 박건우, 박세혁, 에반스, 최주환, 김재호, 오재원"
347,LG,3,차우찬,"양석환, 오지환, 이천웅, 안익훈, 박용택, 채은성, 김재율, 조윤준, 강승호",SK,1,박종훈,"김강민, 나주환, 최정, 한동민, 로맥, 김동엽, 이홍구, 이재원, 김성현"
348,HANHWA,5,오간도,"정근우, 하주석, 송광민, 김태균, 로사리오, 이성열, 허도환, 장민석, 김경언",SAMSUNG,8,백정현,"박해민, 김상수, 구자욱, 김정혁, 러프, 이지영, 이승엽, 김헌곤, 강한울"
349,KIA,5,양현종,"버나디나, 이명기, 나지완, 최형우, 안치홍, 서동욱, 김민식, 최원준, 김선빈",NEXEN,7,신재영,"김하성, 고종욱, 이정후, 윤석민, 김민성, 이택근, 김웅빈, 허정협, 채태인"
350,NC,4,이재학,"이종욱, 박민우, 이상호, 김준완, 모창민, 권희동, 손시헌, 김태군, 박석민",KT,1,주권,"이대형, 유한준, 김동욱, 심우준, 하준호, 오정복, 이해창, 박경수, 정현"
351,LOTTE,7,송승준,"전준우, 손아섭, 최준석, 이대호, 강민호, 김문호, 신본기, 황진수, 김동한",DOOSAN,6,이현호,"박건우, 정진호, 김재환, 최주환, 에반스, 국해성, 양의지, 류지혁, 민병헌"
352,LG,3,류제국,"김용의, 이천웅, 박용택, 양석환, 강승호, 정상호, 손주인, 채은성, 김재율",SK,4,켈리,"노수광, 한동민, 로맥, 김동엽, 정의윤, 나주환, 최정, 이재원, 박승욱"
353,HANHWA,10,배영수,"김태균, 정근우, 하주석, 로사리오, 장민석, 김경언, 송광민, 양성우, 차일목",SAMSUNG,2,페트릭,"박해민, 구자욱, 러프, 이승엽, 김정혁, 김상수, 김헌곤, 강한울, 이지영"
354,KIA,4,팻딘,"이명기, 안치홍, 버나디나, 김주찬, 최형우, 서동욱, 이범호, 김선빈, 김민식",NEXEN,8,브리검,"고종욱, 김하성, 이정후, 이택근, 김민성, 주효상, 윤석민, 채태인, 김지수"
355,NC,5,이형범,"모창민, 이종욱, 지석훈, 박석민, 권희동, 김종민, 이재율, 박민우, 손시헌",KT,0,정성곤,"하준호, 박경수, 유한준, 김동욱, 이진영, 장성우, 정현, 남태혁, 심우준"
356,LOTTE,7,박시영,"전준우, 이대호, 강민호, 손아섭, 최준석, 김문호, 정훈, 김대륙, 신본기",DOOSAN,4,장원준,"정진호, 민병헌, 김재환, 양의지, 박건우, 최주환, 김재호, 에반스, 허경민"
357,LG,19,소사,"백창수, 양석환, 정성훈, 이형종, 조윤준, 손주인, 오지환, 박용택, 채은성",SK,1,김태훈,"노수광, 로맥, 김동엽, 정의윤, 나주환, 이홍구, 김성현, 한동민, 정진기"
358,HANHWA,4,비야누에바,"장민석, 로사리오, 정근우, 이성열, 김태균, 하주석, 김경언, 차일목, 오선진",SAMSUNG,7,레나도,"이승엽, 조동찬, 김정혁, 박해민, 우동균, 러프, 구자욱, 김상수, 이지영"
359,KIA,6,정용운,"김선빈, 버나디나, 이명기, 최형우, 서동욱, 안치홍, 한승택, 나지완, 이범호",NEXEN,2,밴헤켄,"서건창, 윤석민, 김하성, 이택근, 채태인, 김민성, 고종욱, 이정후, 박동원"
360,SK,8,다이아몬드,"정진기, 한동민, 김동엽, 나주환, 김강민, 최정, 로맥, 이재원, 박승욱",HANHWA,11,이태양,"하주석, 송광민, 김태균, 장민석, 정근우, 로사리오, 이성열, 김원석, 차일목"
361,LOTTE,7,박세웅,"나경민, 이대호, 김문호, 강민호, 전준우, 황진수, 손아섭, 정훈, 김동한",KIA,10,박진태,"버나디나, 나지완, 이범호, 이명기, 최형우, 서동욱, 김민식, 김선빈, 안치홍"
362,SAMSUNG,4,윤성환,"구자욱, 러프, 조동찬, 김정혁, 박해민, 김헌곤, 이지영, 이승엽, 김상수",KT,0,로치,"오정복, 박경수, 유한준, 김동욱, 심우준, 이대형, 이해창, 오태곤, 이진영"
363,DOOSAN,7,유희관,"민병헌, 박건우, 최주환, 허경민, 김재호, 정진호, 김재환, 박세혁, 에반스",LG,4,임찬규,"이천웅, 양석환, 정성훈, 오지환, 채은성, 정상호, 강승호, 이형종, 김용의"
364,NEXEN,5,한현희,"윤석민, 서건창, 김하성, 고종욱, 김민성, 김웅빈, 박동원, 허정협, 이정후",NC,14,최금강,"권희동, 김성욱, 손시헌, 이종욱, 지석훈, 모창민, 김태군, 박석민, 박민우"
365,SK,6,문승원,"정진기, 한동민, 최정, 로맥, 정의윤, 나주환, 박정권, 이재원, 박승욱",HANHWA,3,윤규진,"정근우, 이성열, 김경언, 송광민, 양성우, 로사리오, 차일목, 하주석, 김태균"
366,LOTTE,3,김유영,"최준석, 이대호, 강민호, 나경민, 전준우, 김대륙, 신본기, 손아섭, 황진수",KIA,6,헥터,"이명기, 버나디나, 김주찬, 최형우, 안치홍, 이범호, 나지완, 김민식, 김선빈"
367,SAMSUNG,5,우규민,"박해민, 구자욱, 러프, 이승엽, 조동찬, 김정혁, 이지영, 강한울, 박한이",KT,7,고영표,"이대형, 박경수, 이진영, 이해창, 정현, 하준호, 로하스, 김동욱, 심우준"
368,DOOSAN,1,니퍼트,"민병헌, 박건우, 김재환, 최주환, 오재일, 김재호, 에반스, 허경민, 박세혁",LG,5,허프,"양석환, 이천웅, 손주인, 박용택, 채은성, 정성훈, 오지환, 조윤준, 김용의"
369,NEXEN,8,최원태,"이정후, 이택근, 서건창, 김하성, 윤석민, 고종욱, 김민성, 박동원, 허정협",NC,4,구창모,"모창민, 권희동, 이종욱, 김성욱, 박민우, 박석민, 이상호, 손시헌, 강진성"
370,SK,4,박종훈,"노수광, 최정, 한동민, 나주환, 박정권, 이성우, 정진기, 김성현, 로맥",HANHWA,3,김재영,"정근우, 장민석, 이성열, 송광민, 로사리오, 김경언, 양성우, 강경학, 허도환"
371,LOTTE,5,김원중,"손아섭, 이대호, 강민호, 김동한, 최준석, 김상호, 신본기, 전준우, 김대륙",KIA,7,양현종,"안치홍, 서동욱, 이범호, 김주찬, 한승택, 김선빈, 버나디나, 최형우, 이명기"
372,SAMSUNG,6,김대우,"박해민, 김정혁, 이원석, 이지영, 김헌곤, 구자욱, 강한울, 러프, 조동찬",KT,2,피어밴드,"이대형, 박경수, 로하스, 김동욱, 장성우, 유한준, 심우준, 하준호, 오정복"
373,DOOSAN,6,함덕주,"민병헌, 박건우, 김재환, 최주환, 오재일, 박세혁, 오재원, 에반스, 김재호",LG,12,차우찬,"박용택, 채은성, 오지환, 조윤준, 이형종, 양석환, 김재율, 백창수, 손주인"
374,NEXEN,8,신재영,"김웅빈, 서건창, 윤석민, 고종욱, 이정후, 김하성, 김민성, 임병욱, 박동원",NC,9,해커,"이상호, 박석민, 김준완, 권희동, 박민우, 모창민, 손시헌, 김성욱, 김태군"
375,KT,14,주권,"이대형, 이진영, 로하스, 유한준, 김동욱, 심우준, 정현, 이해창, 박경수",HANHWA,15,배영수,"이성열, 김경언, 하주석, 로사리오, 정근우, 송광민, 양성우, 장민석, 차일목"
376,KIA,8,팻딘,"김주찬, 서동욱, 나지완, 이명기, 최형우, 안치홍, 김선빈, 버나디나, 김민식",LG,9,류제국,"이형종, 양석환, 김재율, 오지환, 박용택, 유강남, 손주인, 채은성, 백창수"
377,NEXEN,2,브리검,"이택근, 김하성, 김민성, 이정후, 서건창, 고종욱, 허정협, 윤석민, 주효상",LOTTE,1,노경은,"전준우, 손아섭, 최준석, 김상호, 김문호, 김동한, 신본기, 노경은, 김사훈"
378,DOOSAN,5,이영하,"박건우, 김재환, 정진호, 오재원, 최주환, 오재일, 박세혁, 김민혁, 민병헌",NC,11,이재학,"김준완, 이종욱, 모창민, 김성욱, 김태군, 박석민, 권희동, 박민우, 손시헌"
379,SAMSUNG,1,페트릭,"박해민, 구자욱, 이승엽, 김정혁, 이원석, 김헌곤, 강한울, 권정웅, 러프",SK,2,켈리,"노수광, 정진기, 한동민, 로맥, 나주환, 이재원, 김강민, 김성현, 최정"
380,KT,1,정성곤,"로하스, 유한준, 오정복, 이진영, 김동욱, 장성우, 정현, 오태곤, 심우준",HANHWA,9,비야누에바,"하주석, 송광민, 김경언, 정근우, 로사리오, 최재훈, 이성열, 김원석, 강경학"
381,KIA,4,정용운,"이명기, 김주찬, 버나디나, 안치홍, 최형우, 신종길, 김선빈, 이범호, 한승택",LG,3,소사,"정성훈, 이형종, 박용택, 양석환, 오지환, 이천웅, 채은성, 손주인, 조윤준"
382,NEXEN,8,밴헤켄,"이정후, 고종욱, 김하성, 김민성, 박윤, 윤석민, 박동원, 서건창, 허정협",LOTTE,2,박시영,"이대호, 김상호, 전준우, 최준석, 강민호, 손아섭, 김민수, 김대륙, 신본기"
383,DOOSAN,14,장원준,"최주환, 김재환, 오재일, 오재원, 에반스, 류지혁, 민병헌, 박건우, 양의지",NC,4,이형범,"박석민, 모창민, 김성욱, 김종민, 이종욱, 권희동, 조평호, 김준완, 박민우"
384,SAMSUNG,10,레나도,"이원석, 구자욱, 러프, 박해민, 이승엽, 이지영, 김헌곤, 김정혁, 조동찬",SK,14,윤희상,"노수광, 로맥, 나주환, 최정, 한동민, 박승욱, 김동엽, 박정권, 이재원"
